id,keep,otech,private,title
3584,t,f,f,Fault Region
3585,t,f,f,Fire Districts
3586,t,f,f,Fire Hazard Areas
3587,t,f,f,Fire Threat GRID
3588,t,f,f,flood_awareness_areas
3589,f,t,f,Front Doors (E-911)
3590,t,f,f,Historical Fire Frequency
3591,t,f,f,Mono County Historic Avalanche Areas
3592,t,f,f,Historic Faults
3593,f,t,f,Hospital Districts
3594,f,t,f,"Juke Lake, North - 2002"
3595,f,t,f,"June Lake, South - 2002"
3596,f,t,f,"Mono County 1:24,000 Orthos"
3597,f,t,f,Mono County Mask
3598,f,t,f,Mono County Outline
3599,f,t,f,Mono County Parcel Outline
3600,t,f,f,Mosquito Abatement Districts
3601,f,t,f,Ortho Rectified Roads
3602,f,t,f,Planning Areas
3603,f,t,f,Public Utility Districts
3604,t,f,f,River Basins
3605,f,t,f,Road Contruction Erosion
3606,f,f,f,Rockfall Risk Areas
3607,f,t,f,School Districts
3608,t,f,f,Seismic Shaking Hazard
3609,f,t,f,Mono County Service Areas
3610,t,f,f,Soil Site Classes
3611,t,f,f,Stream Sheet Rill Erosion
3612,f,t,f,Supervisorial Districts
3613,f,t,f,Tom's Place - 2002
3614,f,t,f,Units (E-911)
3615,t,f,f,Walker River Floodway
3616,t,f,f,Mono County Water Districts
3617,t,f,f,watersheds
3618,t,f,t,BLM Managed Land of Monterey County
3619,t,f,t,DWR Detailed Analysis Unit Coverage of Monterey County
3620,t,f,t,Elevation Contours of the Salinas Valley
3621,t,f,t,Federal Military Reserve Boundaries of Monterey County
3622,t,f,t,Monterey County Boundary
3623,t,f,t,Monterey County Rivers and Streams
3624,t,f,t,Monterey County Rivers and Water Bodies (Major)
3625,t,f,t,Monterey County Road Center Lines
3626,t,f,t,Monterey County USGS Boundaries and Tics
3627,t,f,t,Monterey County Watersheds
3628,t,f,t,Monterey County Wildlife Areas
3629,t,f,t,Park Boundaries of Monterey County
3630,t,f,t,Salinas River Corridor
3631,t,f,t,Salinas River Riparian Corridor
3632,t,f,t,Salinas Valley Basin Groundwater Subareas
3633,t,f,t,Spanish Land Grants in Monterey County
3680,t,f,t,ac_sewer
3681,t,f,t,Alternate road name descriptions table
3682,t,f,t,Alternate road name segments table
3683,t,f,t,American Canyon Fire District Sphere of Influence
3684,t,f,t,Angwin Airport Compatibility Zone
3685,t,f,t,Angwin Airport dimensions
3686,t,f,t,aq_monitoring_stations
3687,t,f,t,"Aspect derived from 2002 Ortho data, Non-watershed area"
3688,t,f,t,"Aspect derived from 2002 Ortho data, Watershed area"
3689,f,f,t,"Boundary, County of Napa"
3690,t,f,t,Bridges
3691,t,f,t,Calistoga Aerial Photo from 1998
3692,t,f,t,CalWater 2.2 Watersheds
3693,t,f,t,CDF State Responsibility Areas
3694,t,f,t,Cemetery Districts
3695,t,f,t,Cemetery Districts Spheres of Influence
3696,f,f,t,CITY90
3697,t,f,t,City Limits
3697,t,f,t,City Limits
3698,t,f,t,County boundary derived from parcel tra number
3699,t,f,t,"Contours, 10 ft interval, Non-Watershed area"
3700,t,f,t,"Contours, 5 ft interval, Watershed area"
3701,t,f,t,County Service Area #3
3702,t,f,t,County Service Area #4
3703,t,f,t,County-wide Orthophotos from 2002
3704,t,f,t,Digital Orthophoto Quarter Quad Catalog from 1993
3705,t,f,t,Digital Ortho Quarter Quads (DOQQ) of Napa County
3706,t,f,t,"Digital Raster Graphic (DRG) for Napa County, 24,000 scale"
3707,t,f,t,Domestic_Wtr
3708,t,f,t,drainages
3709,t,f,t,"Elevation grid derived from 2002 Ortho data, Non-Watershed area"
3710,t,f,t,"Elevation grid derived from 2002 Ortho data, Watershed area"
3711,t,f,t,FEMA Flood Zones
3712,t,f,t,fire_bndry
3713,t,f,t,Friesen Lakes- drainage
3714,t,f,t,Groundwater Deficient Area
3715,t,f,t,Hazardous materials Facilities
3716,t,f,t,"Hillshade derived from 2002 Ortho data, Non-watershed area"
3717,t,f,t,"Hillshade derived from 2002 Ortho data, Watershed area"
3718,t,f,t,Historic Marsh Margins
3719,t,f,t,Historic Sites in Napa County
3720,t,f,t,Index of Filed Maps
3721,t,f,t,isohyetal_cnty
3722,t,f,t,"Landslides, polygons"
3723,t,f,t,"Landslides, vectors"
3724,t,f,t,Liquefaction
3725,t,f,t,major basins
3726,t,f,t,Napa Airport Compatibility Zone
3727,t,f,t,Napa Airport dimensions
3728,t,f,t,Napa Airport Runway
3729,t,f,t,Napa County Flood Control District
3730,t,f,t,Napa County Mosquito Abatement District
3731,t,f,t,Napa County Resource Conservation District
3732,t,f,t,Napa County School District boundaries
3733,t,f,t,Napa River Reclamation District #2109
3734,t,f,t,Napa River Watershed boundary
3735,t,f,t,Napa Sanitation District
3736,t,f,t,Orthophoto Project Tile Boundaries
3737,t,f,t,Parcel layer with attributes
3738,t,f,t,Placename alias table: Names of mobile home parks
3739,t,f,t,Planning Department Basemap grid
3740,t,f,t,PLS Township and Range
3741,t,f,t,potential_rangeland
3742,t,f,t,Quad boundaries for Napa County
3743,t,f,t,recreation_sp
3744,t,f,t,ridgeline
3745,t,f,t,Road names table
3746,f,f,t,Roads Features
3747,t,f,t,Silverado Community Services District
3748,t,f,t,"Slope derived from 2002 Ortho data, Non-watershed area"
3749,t,f,t,"Slope derived from 2002 Ortho data, Watershed area"
3750,t,f,t,"Soil Survey Geographic (SSURGO) database for Napa County, California"
3751,t,f,t,Sphere of Influence for County Service Area #3
3752,t,f,t,Sphere of Influence for County Service Area #4
3753,t,f,t,Sphere of Influence for Napa County Flood Control District
3754,t,f,t,Sphere of Influence for Napa County Resource Conservation District
3755,t,f,t,Sphere of Influence for Napa River Reclamation District #2109
3756,t,f,t,Sphere of Influence for the Napa Sanitation District
3757,t,f,t,Sphere of Influence for the Silverado Community Services District
3758,t,f,t,Sphere of Influence for Water Districts in Napa County
3759,t,f,t,Spheres of Influence for Cities in Napa County
3760,t,f,t,ssurgosoils_04
3761,t,f,t,Supervisorial Districts in Napa County
3762,t,f,t,California Vegetation
3763,f,f,t,Voter Precincts in Napa County
3764,t,f,t,Water Districts in Napa County
4111,t,f,t,2005 River Clean-up and River Education in Schools
4112,t,f,t,Arcata Storm Water Master Plan Elements
4113,t,f,t,Arcata Watershed Enhancement through I & I Reduction
4114,t,f,t,Big River Focused Landform and Habitat Restorations
4115,t,f,t,Blue Lake Wastewater Treatment Plant
4116,t,f,t,BMP for Control of Invasive Plants in Northcoast Watersheds
4117,t,f,t,BMPs for Invasive Plant Control in Coastal Watersheds
4118,t,f,t,Camp Meeker-Occidental Joint Wastewater Reclamation Project
4119,t,f,t,Citywide Creek Master Plan
4120,t,f,t,"Cloverdale River Park, Russian River Bank Restoration"
4121,t,f,t,Colgan Creek Restoration
4122,t,f,t,Cook Creek Restoration Project
4123,t,f,t,Covelo Wastewater Facilities Improvement Project
4124,t,f,t,Crescent City Wastewater Treatment Plant Renovation
4125,f,f,t,Development of Mendocino County Grading Ordinance
4126,t,f,t,Development of Standby Water Supply Wells
4127,t,f,t,Dutch Bill Creek Coho Habitat Enhancement
4128,t,f,t,Dutch Bill Watershed Literacy Project: No Coho Left Behind
4129,t,f,t,East Branch Irrigation Ditch Piping Project
4130,t,f,t,Eel River Basin KRIS database
4131,t,f,t,Eel River Cooperative Sediment Reduction Program
4132,t,f,t,Eureka Inflow and Infiltration Reduction Project
4133,t,f,t,Ferndale Infiltration & Inflow Reduction
4134,t,f,t,Ferndale Wastewater Treatment Plant Improvements
4135,t,f,t,California Forest Improvement Program
4136,t,f,t,Garbervillle Water Supply Reliability Project
4137,t,f,t,Garcia Effectiveness Monitoring
4138,t,f,t,Gasquet Community Services District Water System Upgrade
4139,t,f,t,Graton Wastewater Treatment Upgrade and Reclamation Project
4140,t,f,t,Groundwater Studies in the Sebastopol Area
4141,t,f,t,Hayfork Forest Health Phase II
4142,t,f,t,Head Hunter/Smoke House Non-point Sediment Reduction Project
4143,f,f,t,Hollow Tree Road Improvement Project
4144,t,f,t,Humboldt Bay Regional Water Quality Monitoring Project
4145,t,f,t,Humboldt Bay Water Quality Improvement Program
4146,t,f,t,Hwy 96 Stormceptor
4147,t,f,t,Implementing an Effective Storm Water Management Program
4148,t,f,t,Inflow and Infiltration Reduction Project
4149,f,f,t,Infrastructure Upgrade
4150,t,f,t,Jolly Giant Dam Retrofit
4151,t,f,t,Klamath-Trinity Water Quality and Water Supply Database and
4152,t,f,t,KRIS Humboldt Bay
4153,t,f,t,KRIS Mad River
4154,t,f,t,Laguna de Santa Rosa Cotati Reach Restoration
4155,t,f,t,Laguna de Santa Rosa Restoration Program
4156,t,f,t,Laguna de Santa Rosa Riparian and Wetland Restoration
4157,t,f,t,Loleta I&I
4158,t,f,t,Lower Fuller Creek Sediment Source Implementation Plan
4159,t,f,t,Low Water Use Demonstration Program
4160,t,f,t,Luffenholtz Creek Barrier Modification Designs and Sediment
4161,t,f,t,Mad River Pipeline Improvements
4162,t,f,t,Martin Slough Interceptor Project
4163,t,f,t,Mattole Integrated Water Management Program
4164,t,f,t,Mendocino County Water Quality/Supply Database (KRIS)
4165,t,f,t,Middle Reach Russian River Citizen Monitoring Project
4166,t,f,t,Mid Van Duzen River Ranch Road Sediment Reduction Program
4167,t,f,t,Monte Rio Community Wastewater Project
4168,t,f,t,Navarro Watershed Road Sediment Reduction Project
4169,t,f,t,Navarro Watershed Upslope Road Inventory Project
4170,t,f,t,Networked Watershed Library for the North Coast Region
4171,t,f,t,Newell Water System Renovation
4172,t,f,t,Orick Community Services District Wastewater Treatment Sys.
4173,t,f,t,Prince Memorial Greenway Pierson Reach Restoration
4174,t,f,t,Ranney Collectors Rehabilitation/Upgrade
4175,t,f,t,Raw & Recovered Water for Irrigating Public Agencies
4176,t,f,t,Reading Creek Water Conservation Project
4177,t,f,t,Reclaimed Water System
4178,t,f,t,Redwood Creek Erosion Control
4179,t,f,t,Robinson Creek Restoration Demonstration Project
4180,t,f,t,Rohnert Park/Cotati Urban Recycled Water System Expansion
4181,t,f,t,Rural Municipal Service Provider Techincal Assistance Progrm
4182,t,f,t,Russian River Arundo Removal and Habitat Restoration Project
4183,t,f,t,Russian River Basin KRIS Database
4184,t,f,t,Salmon Creek Watershed Assessment and Implementation
4185,t,f,t,Salt River Restoration Project
4186,t,f,t,Santa Rosa Creek B Street Outfall Retrofit Project
4187,t,f,t,Sediment Solutions for the Gualala:  Phase III
4188,t,f,t,Sensitive Watershed Monitoring and Mapping Resource
4189,t,f,t,Sewer Main Construction
4190,t,f,t,Shiloh Ranch & Foothill Regional Parks Erosion Prevention
4191,t,f,t,Sinkyone Road Restoration Project
4192,t,f,t,Siskiyou Co. Integrated Water Mgt/Coho Recovery Project
4193,t,f,t,Six Rivers to the Sea
4194,t,f,t,Sludge Disposal and Handling Improvement Project
4195,t,f,t,Soda Creek Riparian Improvement
4196,t,f,t,Sonoma County Airport Area Recycled Water Irrigation-Phase 1
4197,t,f,t,Stormwater Master Plan
4198,t,f,t,Storm Water System and Natural Resource Inventory
4199,t,f,t,Ten Mile Creek Watershed Outreach and Organizing Project
4200,t,f,t,Trinity Drinking Water Source Sediment Reduction Project
4201,t,f,t,Upper Rancheria Creek Riparian Enhancement Project
4202,t,f,t,U. S. Army Corps Coyote Valley Dam Feasibility Study
4203,t,f,t,Valve and Fire Hydrant Replacement Project
4204,t,f,t,Wages Creek Source Water Protection
4205,t,f,t,Walker Creek Restoration Project
4206,t,f,t,Wastewater Disposal Project
4207,t,f,t,Wastewater Master Plan and Inflow and Infiltration Study
4208,t,f,t,Wastewater Secondary Treatment Upgrade
4209,t,f,t,Water Filtration Plant
4210,t,f,t,Water Storage improvement Project
4211,t,f,t,Water Supply
4212,t,f,t,Water Supply Reliability Project
4213,t,f,t,Water Treatment Plant Improvement Project
4214,t,f,t,Water Treatment System Improvements
4215,t,f,t,Weaverville Sanitary District Water Reclamation Project
4216,t,f,t,Willits Wastewater Treatment/ Water Reclamation Project
4301,t,f,f,Attributed Levee (Levee_final)
4302,t,f,f,coast_condition.tab
4303,t,f,f,Dam Inundation Maps
4304,f,t,f,Monterey County Essential/Emergency Facilities
4305,t,f,f,California Historical Landmarks
4306,t,f,f,Historical Registration Programs
4307,t,f,f,California Historical Resources Information System (CHRIS)
4312,f,f,t,Bridge Locations (Points)
4313,f,f,t,City Addresses and Street Centerlines
4314,f,f,t,Privately Owned Public Use Facilities
4315,f,f,t,Roads
4316,f,f,t,Sphere of Influence
4325,t,f,f,"Archaeology, History and Museums"
4326,t,f,f,Department Archives
4327,t,f,f,Natural Resource Management
4328,t,f,f,Park Unit Planning (General Plans)
4329,t,f,f,California State Parks Homepage
4330,f,f,f,TMS - The Museum System
4337,f,f,t,Centerline layer
4338,t,f,t,City Limits
4338,t,f,t,City Limits
4339,t,f,t,City Trails
4340,f,f,t,Land use and zoning layer
4341,f,f,t,Ortho layer
4342,f,f,t,Parcel layers
4343,f,f,t,RDA Limits
4344,t,f,t,Sewer features layer
4345,t,f,t,Sewer line layer
4346,t,f,t,Storm water features layers
4347,t,f,t,Storm water line layer
4348,f,f,t,Street Lights City Owned
4349,f,f,t,Topo layer
4350,t,f,t,Water features
4351,t,f,t,Water lines
4356,f,f,t,Bathymetric Contours for the San Francisco Bay
4357,f,f,t,Bay Area County Boundaries
4358,f,f,t,California Census Places by County from 1995 TIGER/Line data
4359,f,f,t,Islands within the Sacramento/San Joaquin Delta
4360,f,f,t,Monterey County Major Roads
4361,t,f,t,Nautical Chart for Suisun Bay
4362,t,f,t,Nautical Chart for the Entrance to the San Francisco Bay
4363,t,f,t,"Nautical Chart for the San Francisco Bay, Southern Part"
4364,t,f,t,"Nautical Chart for the San Francisco Bay, Southern Part: Oyster"
4365,t,f,t,"Nautical Chart for the San Francisco Bay, Southern Part: Redwood"
4366,t,f,t,Nautical Chart for the San Pablo Bay
4367,f,f,t,"San Francisco Bay Area 12 County General Plans, 1990"
4368,f,f,t,"San Francisco Bay Area Nine County At Risk Map, 1990"
4369,f,f,t,"San Francisco Bay Area Nine County At Risk Map, 1994"
4370,t,f,t,San Francisco Bay Region Hydrologic Basin Planning Areas (Basins
4371,t,f,t,California Streams by County from 1995 TIGER/Line data
4372,f,f,t,California Streets by County from 1995 TIGER/Line data
4373,t,f,t,California Vegetation Maps (calveg)
4374,t,f,t,California Watershed Boundaries
4397,t,f,f,Battle Creek Salmon and Steelhead Restoration Project Area Charts
4398,t,f,f,Battle Creek Salmon and Steelhead Restoration Project Brochure
4399,t,f,f,Battle Creek Salmon and Steelhead Restoration Project Final Biological Survey Report
4400,t,f,f,Battle Creek Salmon and Steelhead Restoration Project Proposal Solicitation Package
4401,t,f,f,Battle Creek Salmon and Steelhead Restoration Project Key Events Timeline
4402,t,f,f,Battle Creek Watershed Assessment
4402,t,f,f,Battle Creek Watershed Assessment
4403,t,f,f,Battle Creek Watershed Community Strategy 2000
4404,t,f,f,Battle Planning Unit Preliminary Staff Concept Map
4405,t,f,f,Bear Creek Management Strategy
4406,t,f,f,Bear Creek Video Weir Final Report
4407,t,f,f,Bear Creek Watershed Assessment 2006
4408,t,f,f,Bear Creek Watershed Redd Survey 2006
4409,t,f,f,Benefits of Increased Minimum Instream Flows on Chinook Salmon and Steelhead in clear Creek 1996
4410,t,f,f,Big Chico Creek Watershed Management Strategy
4411,t,f,f,Big Flat Maintenance Project Construction Contract
4412,t,f,f,"Big Flat Maintenance Project Progress Report, April 22, 2005"
4413,t,f,f,"Big Flat Maintenance Project Status Report, May 31, 2000"
4414,t,f,f,Buckhorn Lake Stocking Record 1982 through 1999
4415,t,f,f,Butte County RCD 2008-2013 Long Range Strategic Plan
4416,t,f,f,Butte Creek Existing Conditions Report
4417,t,f,f,Butte Creek Watershed Management Strategy
4418,t,f,f,CABY Water Infrastructure and Transfers Map
4419,t,f,f,CABY Region and Watersheds Map
4420,t,f,f,CABY Integrated Regional Water Management Plan Report
4421,t,f,f,California Salmonid Stream Habitat Restoration Manual
4422,t,f,f,Capay Valley Watershed Stewardship Plan
4423,t,f,f,Central Valley Fish Consumption Study Background Information
4424,t,f,f,Central Valley Fish Wildlife Management Study Clear Creek 1986
4425,t,f,f,"Channel Reconstruction, Riparian Vegetation, and Wetland Creation Design Document for the Clear Creek Restoration Team"
4426,t,f,f,Cherokee Watershed Existing Data Summary
4427,t,f,f,Cherokee Watershed Water Quality Project
4428,t,f,f,Clarks Creek Restoration Project Agreement
4429,t,f,f,Clarks Creek Restoration Project  Fact Sheet
4430,t,f,f,Clarks Creek Restoration Project Two-Year Summary
4431,t,f,f,Physical and Hydrological Characterization of Clark's Meadow
4432,t,f,f,Clear Creek Fishery Study DWR 1986
4433,t,f,f,Clear Creek Geomorphic Monitoring Report July 2003
4434,t,f,f,Clear Creek Juvenile Salmonid Monitoring
4435,t,f,f,Clear Creek New Design Approaches to Floodplain Restoration and Riparian Revegetation 1999
4436,t,f,f,Clear Creek Restoration Program Fall Chinook Salmon Spawning Area Mapping
4437,t,f,f,Central Valley Steelhead and Late Fall Chinook Salmon Redd Surveys on Clear Creek
4438,t,f,f,Clear Creek TraceMetalSediment Report 2002
4439,t,f,f,Clear Creek Water Year 2004 Geomorphic Monitoring Report
4440,t,f,f,Clear Creek Water Year 2005 Geomorphic Monitoring Report
4441,t,f,f,Clikapudi Watershed Analysis 2000
4442,t,f,f,Clover Creek  Stocking Record 1948 through 1999
4443,t,f,f,Coordinated Resource Management Handbook 1996
4444,t,f,f,Cottonwood Creek Strategic Watershed Plan
4445,t,f,f,Cottonwood Creek Watershed Assessment
4446,t,f,f,Cottonwood Creek Management Plan
4447,t,f,f,Cow Creek Flood Plain Information
4448,t,f,f,Cow Creek Implementation Plan and Checklist E. coli
4449,t,f,f,Cow Creek Implementation Plan Checklist - Water Temperature
4450,t,f,f,Cow Creek Irrigation Efficiency and Instream Flow Augmentation Feasability Report
4451,t,f,f,Cow Creek Video Station Fall-Run Chinook Salmon Escapement Results
4452,t,f,f,Cow Creek Water Monitoring Project
4453,t,f,f,Cow Creek Watershed Management Plan
4454,t,f,f,Cow Creek Watershed Strategic Fuels Reduction Plan 2002
4455,t,f,f,Water Quality Improvement in the Cow Creek Watershed
4456,t,f,f,CVPIA Tributary Production Enhancement Report
4457,t,f,f,Data Collection for the Modeling of Physical River Processes and Riparian Habitat on Sacramento River NODOS Data Report
4458,t,f,f,Distribution Habitat and Status of the Valley Elderberry Longhorn Beetle Report 1991
4459,t,f,f,Don't Plant A Pest
4460,t,f,f,Dry Creek Bank Erosion Management Plan
4461,t,f,f,Dry Creek Greenway Regional Vision Final Plan
4462,t,f,f,Eastern Shasta County Groundwater Study 1984
4463,t,f,f,Economic Impacts of Salmon Fishing 2001
4464,t,f,f,Efficacy of Wastewater Pond Treatment of Irrigated Pasture Runoff
4465,t,f,f,Fall River Long Range Management Plan
4466,t,f,f,Fall River Watershed Area Study Tech Report 1983
4467,t,f,f,Feasibility of Transporting Gravel Deposited into Whiskeytown Lake to Lower Clear Creek 2001
4468,t,f,f,Feather River Watershed Management Strategy for Implementing the Monterey Settlement Agreement
4469,t,f,f,Fenwood Ranch Management Plan
4470,t,f,f,Final Cow Creek Watershed Assessment
4471,t,f,f,Fisheries Resources Affected by Whiskeytown Dam Diversions 1960
